DATAS= 0 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79281 || R2pers = 0.76403 || Elapsed time = 18.02
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78778 || R2pers = 0.76403 || Elapsed time = 662.84
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80497 || R2pers = 0.76403 || Elapsed time = 729.92
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79961 || R2pers = 0.76403 || Elapsed time = 799.79
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80102 || R2pers = 0.76403 || Elapsed time = 870.36
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78748 || R2pers = 0.76403 || Elapsed time = 942.71
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78719 || R2pers = 0.76403 || Elapsed time = 1014.15
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80280 || R2pers = 0.76403 || Elapsed time = 1083.51
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79964 || R2pers = 0.76403 || Elapsed time = 1154.71
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80212 || R2pers = 0.76403 || Elapsed time = 1226.63
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79726 || R2pers = 0.76403 || Elapsed time = 1298.98
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79105 || R2pers = 0.76403 || Elapsed time = 1371.29
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80361 || R2pers = 0.76403 || Elapsed time = 1565.61
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80120 || R2pers = 0.76403 || Elapsed time = 1764.68
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80147 || R2pers = 0.76403 || Elapsed time = 1965.39
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80190 || R2pers = 0.76403 || Elapsed time = 2164.77
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79624 || R2pers = 0.76403 || Elapsed time = 2366.50
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79791 || R2pers = 0.76389 || Elapsed time = 11.54
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79824 || R2pers = 0.76389 || Elapsed time = 22.49
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79694 || R2pers = 0.76389 || Elapsed time = 33.62
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79373 || R2pers = 0.76389 || Elapsed time = 44.81
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79331 || R2pers = 0.76389 || Elapsed time = 56.06
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79679 || R2pers = 0.76389 || Elapsed time = 67.25
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79850 || R2pers = 0.76389 || Elapsed time = 78.90
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79686 || R2pers = 0.76389 || Elapsed time = 90.99
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79456 || R2pers = 0.76389 || Elapsed time = 103.00
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79140 || R2pers = 0.76389 || Elapsed time = 115.03
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79752 || R2pers = 0.76389 || Elapsed time = 133.94
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79898 || R2pers = 0.76389 || Elapsed time = 153.96
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79623 || R2pers = 0.76389 || Elapsed time = 174.32
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79405 || R2pers = 0.76389 || Elapsed time = 194.68
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79405 || R2pers = 0.76389 || Elapsed time = 215.52
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79887 || R2pers = 0.76389 || Elapsed time = 236.93
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79864 || R2pers = 0.76389 || Elapsed time = 259.48
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79691 || R2pers = 0.76389 || Elapsed time = 282.01
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79004 || R2pers = 0.76389 || Elapsed time = 305.13
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78907 || R2pers = 0.76389 || Elapsed time = 328.34
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79806 || R2pers = 0.76389 || Elapsed time = 350.71
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79596 || R2pers = 0.76389 || Elapsed time = 374.49
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79581 || R2pers = 0.76389 || Elapsed time = 397.89
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78407 || R2pers = 0.76389 || Elapsed time = 421.64
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78705 || R2pers = 0.76389 || Elapsed time = 446.11
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79857 || R2pers = 0.76389 || Elapsed time = 488.93
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79515 || R2pers = 0.76389 || Elapsed time = 535.45
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79846 || R2pers = 0.76389 || Elapsed time = 581.77
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79232 || R2pers = 0.76389 || Elapsed time = 628.34
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78893 || R2pers = 0.76389 || Elapsed time = 676.05
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79418 || R2pers = 0.76389 || Elapsed time = 721.24
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79890 || R2pers = 0.76389 || Elapsed time = 766.57
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79866 || R2pers = 0.76389 || Elapsed time = 812.89
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79214 || R2pers = 0.76389 || Elapsed time = 859.12
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79868 || R2pers = 0.76389 || Elapsed time = 905.69
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79965 || R2pers = 0.76389 || Elapsed time = 1018.67
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79620 || R2pers = 0.76389 || Elapsed time = 1136.27
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79660 || R2pers = 0.76389 || Elapsed time = 1253.17
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79900 || R2pers = 0.76389 || Elapsed time = 1372.17
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79681 || R2pers = 0.76389 || Elapsed time = 1493.47
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79883 || R2pers = 0.76403 || Elapsed time = 22.99
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79984 || R2pers = 0.76403 || Elapsed time = 45.37
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79741 || R2pers = 0.76403 || Elapsed time = 67.90
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79444 || R2pers = 0.76403 || Elapsed time = 90.55
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79222 || R2pers = 0.76403 || Elapsed time = 113.28
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79857 || R2pers = 0.76403 || Elapsed time = 136.71
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79806 || R2pers = 0.76403 || Elapsed time = 160.90
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79989 || R2pers = 0.76403 || Elapsed time = 185.04
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79714 || R2pers = 0.76403 || Elapsed time = 209.29
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79417 || R2pers = 0.76403 || Elapsed time = 233.62
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79679 || R2pers = 0.76403 || Elapsed time = 276.94
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80035 || R2pers = 0.76403 || Elapsed time = 321.80
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79831 || R2pers = 0.76403 || Elapsed time = 366.72
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79457 || R2pers = 0.76403 || Elapsed time = 411.83
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78172 || R2pers = 0.76403 || Elapsed time = 457.10
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79762 || R2pers = 0.76403 || Elapsed time = 505.23
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80259 || R2pers = 0.76403 || Elapsed time = 555.05
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79422 || R2pers = 0.76403 || Elapsed time = 606.76
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79580 || R2pers = 0.76403 || Elapsed time = 659.52
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79280 || R2pers = 0.76403 || Elapsed time = 713.08
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79469 || R2pers = 0.76403 || Elapsed time = 766.24
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79921 || R2pers = 0.76403 || Elapsed time = 820.39
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80068 || R2pers = 0.76403 || Elapsed time = 874.61
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79629 || R2pers = 0.76403 || Elapsed time = 929.59
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78710 || R2pers = 0.76403 || Elapsed time = 984.28
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79776 || R2pers = 0.76403 || Elapsed time = 1103.51
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.77957 || R2pers = 0.76403 || Elapsed time = 1227.54
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79751 || R2pers = 0.76403 || Elapsed time = 1348.25
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79759 || R2pers = 0.76403 || Elapsed time = 1469.41
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78514 || R2pers = 0.76403 || Elapsed time = 1590.55
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80062 || R2pers = 0.76403 || Elapsed time = 1708.81
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79786 || R2pers = 0.76403 || Elapsed time = 1830.32
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79972 || R2pers = 0.76403 || Elapsed time = 1953.54
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79469 || R2pers = 0.76403 || Elapsed time = 2076.82
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78558 || R2pers = 0.76403 || Elapsed time = 2200.01
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80155 || R2pers = 0.76403 || Elapsed time = 2554.46
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80261 || R2pers = 0.76403 || Elapsed time = 2916.15
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79732 || R2pers = 0.76403 || Elapsed time = 3275.90
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79395 || R2pers = 0.76403 || Elapsed time = 3637.52
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.77818 || R2pers = 0.76403 || Elapsed time = 4003.43
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79777 || R2pers = 0.76403 || Elapsed time = 15.36
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79601 || R2pers = 0.76403 || Elapsed time = 30.39
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79820 || R2pers = 0.76403 || Elapsed time = 45.54
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79474 || R2pers = 0.76403 || Elapsed time = 60.72
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79351 || R2pers = 0.76403 || Elapsed time = 76.01
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79491 || R2pers = 0.76403 || Elapsed time = 91.61
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79589 || R2pers = 0.76403 || Elapsed time = 107.79
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79555 || R2pers = 0.76403 || Elapsed time = 124.11
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79785 || R2pers = 0.76403 || Elapsed time = 140.43
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79318 || R2pers = 0.76403 || Elapsed time = 156.80
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78859 || R2pers = 0.76403 || Elapsed time = 184.03
